,0
1140,"[0.05876713621925509, -0.030523626180642815, 0.8218144011053098], [0.8846985980244607 + -0.11992822871954738*i + 0.3648174129325233*j + -0.26426098053054736*k]"
1141,"[0.058628845094233266, -0.03044917910205021, 0.82133394824415], [0.8846031803012389 + -0.12011297451518343*i + 0.3648669556563515*j + -0.26442804583499585*k]"
1142,"[0.05849055396921144, -0.030374732023457605, 0.8208534953829901], [0.8845076974704726 + -0.12029771147040269*i + 0.3649164715256623*j + -0.264595091677316*k]"
1143,"[0.05820742982190516, -0.030278852727897144, 0.821088240046205], [0.8846393605873819 + -0.12002054094004687*i + 0.3644760830895927*j + -0.2648876295859716*k]"
1144,"[0.057924305674598886, -0.030182973432336682, 0.8213229847094197], [0.8847706931330673 + -0.11974332556052555*i + 0.36403555845643504*j + -0.2651800685116612*k]"
1145,"[0.058153012151543705, -0.0304249290927146, 0.821420713983494], [0.8845454598290198 + -0.12006788911923542*i + 0.364442968267527*j + -0.26522510133596544*k]"
1146,"[0.058381718628488524, -0.030666884753092517, 0.8215184432575684], [0.8843199398594859 + -0.12039241376607317*i + 0.3648502599691203*j + -0.26527004820552097*k]"
1147,"[0.05838885905668749, -0.030385280588335235, 0.8213254920115691], [0.884191844215217 + -0.12025020044474154*i + 0.36490869843230467*j + -0.2656808493752125*k]"
1148,"[0.058395999484886454, -0.030103676423577953, 0.8211325407655697], [0.8840635639465823 + -0.12010796201447327*i + 0.36496706070044443*j + -0.2660915950692077*k]"
1149,"[0.05832223204252066, -0.030346496977086763, 0.821011149356049], [0.8841258335728598 + -0.11977270604344445*i + 0.3649605276563666*j + -0.26604477545878025*k]"
1150,"[0.05824846460015487, -0.030589317530595572, 0.8208897579465282], [0.8841879984224202 + -0.11943743587829253*i + 0.36495395136124403*j + -0.26599792431969815*k]"
1151,"[0.05804106232375365, -0.03053503599446404, 0.8206358573969734], [0.8842716557953781 + -0.11981980848863415*i + 0.36467755361414894*j + -0.26592693383831373*k]"
1152,"[0.05783366004735244, -0.03048075445833251, 0.8203819568474188], [0.8843551056804188 + -0.12020215298412854*i + 0.36440107029811636*j + -0.26585588095910706*k]"
1153,"[0.058071150760769075, -0.03039672663274705, 0.8207205734818195], [0.8841136777248266 + -0.11957912106049025*i + 0.36484325014777064*j + -0.2663329523132529*k]"
1154,"[0.0583086414741857, -0.030312698807161594, 0.8210591901162201], [0.8838714809649055 + -0.11895598515367847*i + 0.3652851127383697*j + -0.2668097920705669*k]"
1155,"[0.057849322205266424, -0.03025914357504167, 0.8209371809016597], [0.8840690521990365 + -0.11944782279811945*i + 0.3647227563772783*j + -0.26670477977202905*k]"
1156,"[0.05739000293634715, -0.030205588342921745, 0.8208151716870994], [0.8842660857327156 + -0.11993958779309019*i + 0.36416017818782365*j + -0.2665996052607318*k]"
1157,"[0.05722362257206778, -0.030271580271439263, 0.8204725643262027], [0.8841605764014536 + -0.11950544731553997*i + 0.3643795687306602*j + -0.26684462350030597*k]"
1158,"[0.057057242207788406, -0.03033757219995678, 0.8201299569653061], [0.8840547949465023 + -0.11907127005704281*i + 0.36459884712609353*j + -0.2670895596114236*k]"
1159,"[0.05745000041692705, -0.030322439627047816, 0.820648462508011], [0.883840636439502 + -0.11903677227498467*i + 0.3646919204838753*j + -0.26768597153820417*k]"
1160,"[0.057842758626065686, -0.03030730705413885, 0.8211669680507159], [0.883626114299429 + -0.11900222551836545*i + 0.36478484379872145*j + -0.2682822733326053*k]"
1161,"[0.05686929715241861, -0.030575480876498584, 0.8201452745817429], [0.8841231848537519 + -0.11868590963533666*i + 0.36401974344426746*j + -0.26782358977666804*k]"
1162,"[0.05589583567877154, -0.030843654698858317, 0.81912358111277], [0.8846192449401229 + -0.11836945810570337*i + 0.3632542270501814*j + -0.26736460012407054*k]"
1163,"[0.0561307094901361, -0.030597910697208713, 0.8192540631632055], [0.8842412444610084 + -0.11801267010025526*i + 0.36377891698558457*j + -0.26805844669894424*k]"
1164,"[0.05636558330150066, -0.03035216669555911, 0.8193845452136409], [0.8838623359504563 + -0.11765576090704857*i + 0.36430323335472964*j + -0.268752018003355*k]"
1165,"[0.05611828579320921, -0.030365689307878845, 0.8193392681556111], [0.8839021377457591 + -0.11761654232289666*i + 0.3640985229748729*j + -0.26891564742126733*k]"
1166,"[0.055870988284917766, -0.03037921192019858, 0.8192939910975814], [0.8839418760740543 + -0.11757731529349989*i + 0.36389378645157483*j + -0.2690792575301739*k]"
1167,"[0.055386688911730805, -0.030585222218098482, 0.8187877738949407], [0.8843052843970196 + -0.11757396047732958*i + 0.36320621883012594*j + -0.2688154951045496*k]"
1168,"[0.054902389538543844, -0.030791232515998385, 0.8182815566923002], [0.884668096347406 + -0.11757052636966653*i + 0.3625184062635961*j + -0.26855155139063847*k]"
1169,"[0.05509803647528551, -0.030617136708124444, 0.818487506015805], [0.8842889994911809 + -0.11780828281748996*i + 0.36313490298036954*j + -0.26886282025582864*k]"
1170,"[0.055293683412027166, -0.030443040900250504, 0.8186934553393098], [0.883909303795274 + -0.11804595948565469*i + 0.36375115378252704*j + -0.2691739070473689*k]"
1171,"[0.05546785635741422, -0.03051852514958428, 0.8187848951244464], [0.8838722830328463 + -0.11841159457577459*i + 0.36374917741117485*j + -0.2691375438117473*k]"
1172,"[0.05564202930280127, -0.030594009398918057, 0.818876334909583], [0.8838351417228371 + -0.11877721351624068*i + 0.36374715142961944*j + -0.2691011438696008*k]"
1173,"[0.055542034480324305, -0.030626144436129328, 0.8189877254343765], [0.8836943313459539 + -0.11817823463866993*i + 0.3638091880696537*j + -0.2697426704858064*k]"
1174,"[0.05544203965784734, -0.0306582794733406, 0.81909911595917], [0.8835528193085236 + -0.11757916192661157*i + 0.3638709358422086*j + -0.2703839829241191*k]"
1175,"[0.0549398495121709, -0.030905264723783816, 0.8185687096383868], [0.8836684260107941 + -0.11814301991441745*i + 0.3631242887350079*j + -0.2707639020397698*k]"
1176,"[0.05443765936649447, -0.031152249974227032, 0.8180383033176036], [0.8837831197764999 + -0.11870675584616752*i + 0.3623772664764145*j + -0.2711435414234992*k]"
1177,"[0.05396829751059661, -0.031058973338959853, 0.8174936820454992], [0.8841544644705751 + -0.11816224263998695*i + 0.36207958038539734*j + -0.2705678192967044*k]"
1178,"[0.05349893565469875, -0.030965696703692674, 0.8169490607733949], [0.884525053686057 + -0.11761762846836603*i + 0.36178158491023626*j + -0.269991865979316*k]"
1179,"[0.053404799256973806, -0.030981460058682193, 0.8168398098565786], [0.8843146201349491 + -0.1174652651802261*i + 0.36203800078015536*j + -0.27040349495305704*k]"
1180,"[0.053310662859248854, -0.030997223413671712, 0.8167305589397623], [0.8841039189156353 + -0.1173128663371874*i + 0.3622943070668335*j + -0.27081504207988893*k]"
1181,"[0.05241184849566845, -0.031159094515560613, 0.8156265920936285], [0.8842344412836993 + -0.11819329250828203*i + 0.36106595579091405*j + -0.2716453092224297*k]"
1182,"[0.051513034132088034, -0.031320965617449514, 0.8145226252474949], [0.8843623194576785 + -0.11907336523690672*i + 0.35983652479176736*j + -0.2724747640431627*k]"
1183,"[0.05242371843788782, -0.031199902338196694, 0.8156083597984914], [0.8843642781251773 + -0.11783495746143148*i + 0.3607218727841996*j + -0.27183538561279424*k]"
1184,"[0.053334402743687594, -0.031078839058943875, 0.816694094349488], [0.8843638257472497 + -0.11659622843209935*i + 0.3616062373393278*j + -0.27119526607666283*k]"
1185,"[0.05309615281535775, -0.03091227750419956, 0.8164398018642094], [0.8840622986066221 + -0.11693044628043543*i + 0.3619528124836746*j + -0.27157187713419734*k]"
1186,"[0.0528579028870279, -0.030745715949455243, 0.8161855093789309], [0.883760360756814 + -0.11726460980634665*i + 0.36229921947545646*j + -0.2719483620274748*k]"
1187,"[0.052856306746898264, -0.03083747321071189, 0.8163432913390876], [0.8839736022001627 + -0.11734633532837095*i + 0.36192853066607245*j + -0.27171353828649714*k]"
1188,"[0.05285471060676863, -0.030929230471968536, 0.8165010732992443], [0.8841866273322039 + -0.11742803213535308*i + 0.3615577532915621*j + -0.2714786480563046*k]"
1189,"[0.052647308001445334, -0.030873625155362343, 0.8162841439023437], [0.8840153864368256 + -0.1173543118677413*i + 0.36130022420426794*j + -0.27240945288103396*k]"
1190,"[0.05243990539612205, -0.03081801983875615, 0.8160672145054432], [0.8838432902769161 + -0.11728047806253492*i + 0.361042345567326*j + -0.27333999415589005*k]"
1191,"[0.05246582620302648, -0.03076538711291183, 0.8160129158583747], [0.8838638883364314 + -0.11759230017288844*i + 0.3610668415666937*j + -0.27310696394619066*k]"
1192,"[0.05249174700993091, -0.030712754387067512, 0.815958617211306], [0.8838843515532819 + -0.11790410434330878*i + 0.3610912824815448*j + -0.2728738920711725*k]"
1193,"[0.05226964549552207, -0.03093000460066944, 0.8156346502848713], [0.8840535346432523 + -0.11735295645828965*i + 0.3612068947430879*j + -0.2724100047452855*k]"
1194,"[0.05204754398111323, -0.031147254814271365, 0.8153106833584364], [0.884222221828206 + -0.11680174274476855*i + 0.36132230438759017*j + -0.27194596461248954*k]"
1195,"[0.052164901671208116, -0.030961882530716987, 0.8155912721346847], [0.8838866076498975 + -0.11723568486370346*i + 0.36153033890299663*j + -0.2725730600488224*k]"
1196,"[0.052282259361303006, -0.03077651024716261, 0.8158718609109331], [0.8835503416320107 + -0.11766954052487477*i + 0.3617381068007379*j + -0.2731999544707866*k]"
1197,"[0.052324861432261324, -0.03080952194257323, 0.8158177758064817], [0.8835433490138074 + -0.11747631974760496*i + 0.3617511917428958*j + -0.2732883824545391*k]"
1198,"[0.05236746350321964, -0.03084253363798385, 0.8157636907020305], [0.8835363163058058 + -0.11728309363997763*i + 0.36176426027099506*j + -0.27337679803813486*k]"
1199,"[0.051729295817587104, -0.030896345855355903, 0.8151434937002681], [0.8838026334714707 + -0.11742280638444098*i + 0.3612431947461863*j + -0.2731449136617123*k]"
1200,"[0.051091128131954565, -0.030950158072727954, 0.8145232966985056], [0.8840685832190557 + -0.11756247031341045*i + 0.36072197904386516*j + -0.27291291573235843*k]"
1201,"[0.05150027943240939, -0.031154884095817473, 0.81504193966463], [0.8841025545711734 + -0.11828210047341614*i + 0.36024977702023475*j + -0.2731155723593826*k]"
1202,"[0.05190943073286421, -0.03135961011890699, 0.8155605826307544], [0.8841358336125698 + -0.11900163801072114*i + 0.3597772928972239*j + -0.2733180151188664*k]"
1203,"[0.053352654724989144, -0.03101917356596868, 0.816919331575185], [0.8837483881707999 + -0.11843134106246934*i + 0.3616471368845813*j + -0.27234932025405023*k]"
1204,"[0.054795878717114076, -0.030678737013030366, 0.8182780805196158], [0.8833566034901037 + -0.117860462611731*i + 0.3635152051704439*j + -0.2713792881434888*k]"
1205,"[0.055856485375867515, -0.03058881127276601, 0.8193780332807854], [0.8830668924356536 + -0.1182280230753558*i + 0.3644232170886765*j + -0.27094412134325824*k]"
1206,"[0.056917092034620954, -0.030498885532501657, 0.820477986041955], [0.8827760926577659 + -0.11859543777695418*i + 0.3653307797135417*j + -0.2705086204990071*k]"
1207,"[0.05757462686566189, -0.030633323513544943, 0.8212052737444115], [0.88269186355601 + -0.11798052181363305*i + 0.3658889590202107*j + -0.27029787300625907*k]"
1208,"[0.05823216169670284, -0.03076776149458823, 0.8219325614468681], [0.8826069802076104 + -0.11736551840375939*i + 0.36644686713187574*j + -0.27008692517012567*k]"
1209,"[0.05845351308179508, -0.030497562322443186, 0.8220524580697728], [0.8826933626677231 + -0.11773802001961803*i + 0.36677647654300033*j + -0.269193615078273*k]"
1210,"[0.05867486446688732, -0.030227363150298142, 0.8221723546926776], [0.8827788157711822 + -0.1181103976732754*i + 0.367105699788132*j + -0.26830002156197436*k]"
1211,"[0.05915779493859449, -0.0301145634538372, 0.8226155258756659], [0.8830427800042742 + -0.11811647598336981*i + 0.3667034668322405*j + -0.26797857040593576*k]"
1212,"[0.05964072541030166, -0.03000176375737626, 0.8230586970586542], [0.8833064485626254 + -0.11812251474378532*i + 0.3663011110907321*j + -0.26765702952095527*k]"
1213,"[0.061227399739440996, -0.03000751546007617, 0.8248579506336446], [0.8827990312442062 + -0.11891255576109062*i + 0.3676299033245206*j + -0.26715899516628694*k]"
1214,"[0.06281407406858033, -0.03001326716277608, 0.8266572042086352], [0.8822890579011089 + -0.11970225248324344*i + 0.3689576311358619*j + -0.2666601872890382*k]"
1215,"[0.06381885763567319, -0.02972580846876348, 0.8277280733055783], [0.8816810410862741 + -0.1186816258764547*i + 0.3705799488297696*j + -0.2668777154310014*k]"
1216,"[0.06482364120276604, -0.029438349774750877, 0.8287989424025213], [0.881069417670226 + -0.11766051379104508*i + 0.37220075063070596*j + -0.2670941518839666*k]"
1217,"[0.06569376998411858, -0.029144519580227266, 0.8298188602137362], [0.8810044073743648 + -0.11715463061953553*i + 0.37263397585078917*j + -0.26692685655995324*k]"
1218,"[0.0665638987654711, -0.028850689385703655, 0.830838778024951], [0.8809389778825649 + -0.11664869170398551*i + 0.37306702376568746*j + -0.2667594342278871*k]"
1219,"[0.0667583967123725, -0.028954185855961073, 0.8309096970554162], [0.8809940996165196 + -0.11713773099208384*i + 0.3734418660464007*j + -0.2658370198123019*k]"
1220,"[0.06695289465927391, -0.029057682326218488, 0.8309806160858813], [0.88104813459763 + -0.11762662578459204*i + 0.3738162476668095*j + -0.26491427747268464*k]"
1221,"[0.06832807274381006, -0.028891627401839155, 0.8323843117787677], [0.8808879541867471 + -0.11736378745010698*i + 0.3743222756318197*j + -0.2648489900487996*k]"
1222,"[0.06970325082834622, -0.028725572477459826, 0.8337880074716543], [0.8807274610002972 + -0.1171009074434376*i + 0.3748281706867798*j + -0.2647836085853801*k]"
1223,"[0.07034107162332826, -0.028727595173832006, 0.8349237545338783], [0.880505160364435 + -0.11637467871493096*i + 0.3755191785772447*j + -0.26486400896737256*k]"
1224,"[0.07097889241831028, -0.028729617870204185, 0.8360595015961023], [0.880281925704667 + -0.11564832653827563*i + 0.3762097881237751*j + -0.26494412838642767*k]"
1225,"[0.07170502108276167, -0.0287805665867037, 0.8368043561561312], [0.880394642071593 + -0.1161590081615193*i + 0.376374745226246*j + -0.26411060219241905*k]"
1226,"[0.07243114974721307, -0.02883151530320321, 0.8375492107161602], [0.8805064820254956 + -0.1166695741510884*i + 0.376539327656141*j + -0.26327681308225864*k]"
1227,"[0.073398698242961, -0.02871588117895672, 0.8386471083201502], [0.8802840655858806 + -0.11635969131961595*i + 0.3769835514678775*j + -0.2635218928936705*k]"
1228,"[0.07436624673870891, -0.028600247054710228, 0.8397450059241403], [0.880061294483908 + -0.11604976160736484*i + 0.37742762339469366*j + -0.26376686653333686*k]"
1229,"[0.07469988225750153, -0.028348868721753934, 0.8400481775747977], [0.879954493421716 + -0.11471958740285179*i + 0.37790282820258797*j + -0.2640245409228765*k]"
1230,"[0.07503351777629415, -0.02809749038879764, 0.840351349225455], [0.8798458682265468 + -0.11338917538628815*i + 0.37837724962336805*j + -0.26428166799334973*k]"
1231,"[0.07673934485876485, -0.02823532796902265, 0.8423064263940256], [0.8796773080091309 + -0.11493396522864675*i + 0.3792604512032175*j + -0.2629059291148847*k]"
1232,"[0.07844517194123557, -0.028373165549247667, 0.8442615035625963], [0.8795042724415948 + -0.11647817034552657*i + 0.38014172329905*j + -0.26152885270495124*k]"
1233,"[0.07905152492903533, -0.02816328011907423, 0.8448966486847905], [0.8793471540460722 + -0.11542444092441502*i + 0.38071763179316237*j + -0.26168657961417474*k]"
1234,"[0.0796578779168351, -0.027953394688900787, 0.8455317938069847], [0.8791887240336976 + -0.11437053933848651*i + 0.38129297241637256*j + -0.26184391619686315*k]"
1235,"[0.08060927752443191, -0.0281915298980109, 0.8464738545846654], [0.879183011337382 + -0.11549555718069712*i + 0.38150581099492875*j + -0.2610580874524957*k]"
1236,"[0.08156067713202872, -0.02842966510712102, 0.8474159153623461], [0.8791756031147759 + -0.11662035228685495*i + 0.3817179138300457*j + -0.2602717552511178*k]"
1237,"[0.08246914482661023, -0.028255459186343625, 0.8484216429298472], [0.878949785421163 + -0.11628492002367931*i + 0.3826023483611625*j + -0.25988561928606574*k]"
1238,"[0.08337761252119175, -0.02808125326556623, 0.8494273704973485], [0.8787230054235661 + -0.11594936044783614*i + 0.3834863640062745*j + -0.2594991987894386*k]"
1239,"[0.08433380054478308, -0.027511470373412422, 0.8504257805127066], [0.878463476310864 + -0.11486447526052475*i + 0.38427158018015295*j + -0.2596987211689825*k]"
1240,"[0.08528998856837441, -0.02694168748125861, 0.8514241905280646], [0.8782022774983721 + -0.11377937174974816*i + 0.38505606596717534*j + -0.25989774993790765*k]"
1241,"[0.08604921170521153, -0.026798821936481414, 0.852165634814007], [0.8781493694960592 + -0.11244113812414137*i + 0.3857017026685304*j + -0.2597015053279784*k]"
1242,"[0.08680843484204864, -0.026655956391704216, 0.8529070790999492], [0.8780944865119371 + -0.11110265161535762*i + 0.3863464719162687*j + -0.25950467664230237*k]"
1243,"[0.08815104080130798, -0.026858940565048325, 0.854154653019574], [0.8779077385583114 + -0.11188523444977735*i + 0.3869321496045389*j + -0.2589270331463302*k]"
1244,"[0.08949364676056731, -0.027061924738392435, 0.8554022269391989], [0.8777198282539146 + -0.11266766914802878*i + 0.38751731499423536*j + -0.25834904683069326*k]"
1245,"[0.09059627454156446, -0.02724406656947886, 0.8567246451781816], [0.877581616717203 + -0.11293883678988008*i + 0.3880136583557051*j + -0.25795489154887397*k]"
1246,"[0.09169890232256163, -0.027426208400565286, 0.8580470634171643], [0.8774429713485128 + -0.11320994860048095*i + 0.38850980990284123*j + -0.25756060874719916*k]"
1247,"[0.09274211969704999, -0.027229169438392015, 0.8590958278975458], [0.8772751809304545 + -0.11293440317086215*i + 0.38904809293568177*j + -0.2574405929277446*k]"
1248,"[0.09378533707153833, -0.027032130476218743, 0.8601445923779273], [0.8771070323811836 + -0.11265881163788191*i + 0.38958621714690245*j + -0.2573204720129749*k]"
1249,"[0.0952750558746846, -0.027035089117883732, 0.8616713952897952], [0.8768000111372788 + -0.11317066493711869*i + 0.3905184498483575*j + -0.2567284195319914*k]"
1250,"[0.09676477467783086, -0.02703804775954872, 0.8631981982016632], [0.8764916081970251 + -0.11368233989751816*i + 0.39145006715529895*j + -0.256135962488148*k]"
1251,"[0.09717517769380633, -0.026806801178140785, 0.8635914832252181], [0.876519184339484 + -0.11295606056172469*i + 0.3915393328247517*j + -0.256226459832645*k]"
1252,"[0.09758558070978181, -0.02657555459673285, 0.863984768248773], [0.8765462833046831 + -0.11222971973262405*i + 0.3916283853400953*j + -0.25631681768739417*k]"
1253,"[0.09829131380544084, -0.02661693798626644, 0.8647904906031361], [0.8763757486192616 + -0.11192578851001385*i + 0.39234430646622964*j + -0.25593770781573744*k]"
1254,"[0.09899704690109987, -0.026658321375800032, 0.865596212957499], [0.8762045323557199 + -0.11162177024007418*i + 0.39305992245692944*j + -0.25555839889528*k]"
1255,"[0.09998487345964908, -0.02645028880230197, 0.8667287183897725], [0.8760909748737268 + -0.11212270262483211*i + 0.3936082534250872*j + -0.2548835933059617*k]"
1256,"[0.1009727000181983, -0.026242256228803912, 0.8678612238220461], [0.8759765239033531 + -0.11262352066035596*i + 0.39415618296872296*j + -0.25420852777157443*k]"
1257,"[0.10242546019806459, -0.026514127730810272, 0.8690936795922022], [0.8757041539431613 + -0.11211792872263879*i + 0.3951024364575423*j + -0.253901298797291*k]"
1258,"[0.10387822037793086, -0.026785999232816632, 0.8703261353623581], [0.8754306284091006 + -0.11161218883478567*i + 0.3960481685715925*j + -0.2535937347763999*k]"
1259,"[0.10503447544031985, -0.026631126255192594, 0.8717197958085882], [0.8749969357354165 + -0.11205931759844673*i + 0.39727721727105697*j + -0.2529701255689441*k]"
1260,"[0.10619073050270884, -0.02647625327756856, 0.8731134562548182], [0.874561241538953 + -0.11250619003060806*i + 0.398505357213739*j + -0.25234593770178315*k]"
1261,"[0.10696689513959746, -0.026471874875519212, 0.8738708557532209], [0.8744208249966606 + -0.1125434101230692*i + 0.3989999972697453*j + -0.2520341322693684*k]"
1262,"[0.10774305977648609, -0.02646749647346986, 0.8746282552516237], [0.8742800910452458 + -0.11258058936299802*i + 0.3994944924913248*j + -0.2517222353501884*k]"
1263,"[0.10904480223122362, -0.026186389514962615, 0.8756216845096647], [0.8741427602790681 + -0.11199708205898944*i + 0.4000906588348678*j + -0.2515125304533454*k]"
1264,"[0.11034654468596115, -0.02590528255645537, 0.8766151137677057], [0.8740047662737095 + -0.11141348977932661*i + 0.4006865216172387*j + -0.2513026347261572*k]"
1265,"[0.11118085525191357, -0.025825825787344235, 0.8773860727777687], [0.8738630537240851 + -0.1114486411069541*i + 0.4014245847716172*j + -0.2506010105174458*k]"
1266,"[0.11201516581786597, -0.025746369018233104, 0.8781570317878316], [0.8737204163373908 + -0.1114836744849392*i + 0.40216222308558713*j + -0.24989912108971268*k]"
1267,"[0.11254922046672161, -0.0259601149664904, 0.8786769062273028], [0.8735805351535895 + -0.11202343541829973*i + 0.40271938022839465*j + -0.2492486696179299*k]"
1268,"[0.11308327511557725, -0.026173860914747694, 0.879196780666774], [0.8734397415849718 + -0.11256307935216518*i + 0.4032761167631038*j + -0.2485979578258991*k]"
1269,"[0.11416377262681579, -0.02613220491184301, 0.8800421003324801], [0.8733792947837564 + -0.11255025083916623*i + 0.4036724317378709*j + -0.2481725535467273*k]"
1270,"[0.11524427013805431, -0.02609054890893833, 0.8808874199981863], [0.8733185494154303 + -0.11253738385055491*i + 0.4040686087161085*j + -0.2477470644290865*k]"
1271,"[0.11600392625477787, -0.025886503186063968, 0.8814480990399263], [0.8731071930520514 + -0.11258214608597819*i + 0.4048198323207547*j + -0.24724480415822558*k]"
1272,"[0.11676358237150145, -0.025682457463189604, 0.8820087780816663], [0.872895082954918 + -0.11262681113177306*i + 0.40557070645356674*j + -0.24674233044649965*k]"
1273,"[0.11881736166675452, -0.02580292074037342, 0.884159813387118], [0.872580637229884 + -0.11224173578539973*i + 0.4064429672955768*j + -0.24659468488865866*k]"
1274,"[0.12087114096200761, -0.025923384017557234, 0.8863108486925698], [0.8722652929236452 + -0.11185654485278727*i + 0.40731480958370686*j + -0.24644678538827108*k]"
1275,"[0.12235756816418455, -0.025832596827642967, 0.8874707756006404], [0.8717787963523498 + -0.11136057393764617*i + 0.40865559294987064*j + -0.2461730268602063*k]"
1276,"[0.12384399536636151, -0.025741809637728697, 0.8886307025087108], [0.8712902464718866 + -0.11086434073385067*i + 0.40999541380549953*j + -0.24589868851839167*k]"
1277,"[0.12477390772781916, -0.02568680740778858, 0.8894521273483293], [0.8711166017598305 + -0.11068353983839496*i + 0.41081898474258177*j + -0.24521986445294655*k]"
1278,"[0.1257038200892768, -0.025631805177848466, 0.8902735521879479], [0.8709419100417113 + -0.1105026059109926*i + 0.41164206191112945*j + -0.24454074565464434*k]"
1279,"[0.12551554589875102, -0.025990830921992513, 0.8901865134317805], [0.8709763557203394 + -0.11124622710635641*i + 0.4116831973877467*j + -0.2440110852386002*k]"
1280,"[0.12532727170822522, -0.02634985666613656, 0.890099474675613], [0.8710100729219465 + -0.11198975525634698*i + 0.4117239885361314*j + -0.24348122073381445*k]"
1281,"[0.1265583627633153, -0.026002349026846186, 0.891266130333279], [0.8709410824915076 + -0.11100769865833574*i + 0.4126431742979142*j + -0.24262014008000723*k]"
1282,"[0.1277894538184054, -0.025654841387555808, 0.892432785990945], [0.870869866321316 + -0.11002535837380113*i + 0.41356130552646264*j + -0.24175843939655461*k]"
1283,"[0.12851060303691342, -0.02557038728640836, 0.8930239968621553], [0.8705669016000726 + -0.1097358124060787*i + 0.41373557766390767*j + -0.2426812582156691*k]"
1284,"[0.12923175225542144, -0.02548593318526091, 0.8936152077333656], [0.8702630161761182 + -0.10944615038287592*i + 0.41390941223880906*j + -0.2436038203775504*k]"
1285,"[0.1308297192973176, -0.025355039613463054, 0.8949206033482546], [0.8698908825634933 + -0.1096251434699717*i + 0.41515286730974277*j + -0.2427349935971201*k]"
1286,"[0.13242768633921376, -0.025224146041665202, 0.8962259989631437], [0.8695165989612373 + -0.10980386561168053*i + 0.4163952963044432*j + -0.24186556688199704*k]"
1287,"[0.13344133670024105, -0.02511029311993626, 0.8972591401478538], [0.8694370207249503 + -0.1092389313476746*i + 0.417136096807886*j + -0.24112983973540542*k]"
1288,"[0.13445498706126835, -0.02499644019820732, 0.8982922813325639], [0.8693562117455786 + -0.10867384244905327*i + 0.4178763068288047*j + -0.24039377125427708*k]"
1289,"[0.13703798160053712, -0.02485418870606905, 0.9007272255936962], [0.8689375818624852 + -0.10883465625997087*i + 0.41885906642791393*j + -0.24012409061751222*k]"
1290,"[0.1396209761398059, -0.024711937213930783, 0.9031621698548286], [0.8685178747955864 + -0.108995335153339*i + 0.4198413067858113*j + -0.23985411230944503*k]"
1291,"[0.14128814232178372, -0.024871006190878384, 0.9046777523278051], [0.8677347401631894 + -0.10874712874439386*i + 0.4215809148898022*j + -0.23974990073918648*k]"
1292,"[0.14295530850376154, -0.025030075167825985, 0.9061933348007817], [0.8669483844971109 + -0.10849851866581534*i + 0.423318958084307*j + -0.23964479921665374*k]"
1293,"[0.1431490551206008, -0.025003719352602746, 0.9064104808329716], [0.8669572425011522 + -0.10839143857079261*i + 0.42337044965851345*j + -0.23957023620496068*k]"
1294,"[0.14334280173744007, -0.024977363537379504, 0.9066276268651615], [0.866966083377902 + -0.10828435633442812*i + 0.4234219328687675*j + -0.23949566846040526*k]"
1295,"[0.1449469363472402, -0.02507399278501743, 0.9077897194766523], [0.8664613343674412 + -0.10857525968160141*i + 0.42471564850239973*j + -0.23889911458281293*k]"
1296,"[0.14655107095704037, -0.025170622032655358, 0.9089518120881431], [0.8659545327334822 + -0.1088659058169171*i + 0.4260083579961321*j + -0.23830199475967082*k]"
1297,"[0.14643625995467302, -0.02511130420868888, 0.9088038187873501], [0.8662225440736717 + -0.10888121351279118*i + 0.4254363431982531*j + -0.23834282739074839*k]"
1298,"[0.14632144895230564, -0.025051986384722405, 0.908655825486557], [0.8664902081169726 + -0.10889647755463323*i + 0.4248641578290593*j + -0.23838356446240774*k]"
1299,"[0.1473872314600338, -0.025103620662618474, 0.9092670591997796], [0.8657236871867857 + -0.10906744469834624*i + 0.4265746054254687*j + -0.23803549306100436*k]"
1300,"[0.14845301396776198, -0.02515525494051454, 0.909878292913002], [0.8649539946183252 + -0.10923801226597381*i + 0.4282834902364708*j + -0.23768654960019975*k]"
1301,"[0.14849418310058765, -0.0251448734376397, 0.910212360843408], [0.865058498029039 + -0.10869345755506529*i + 0.42833407699309367*j + -0.2374646200151564*k]"
1302,"[0.14853535223341333, -0.025134491934764865, 0.9105464287738139], [0.8651626906479748 + -0.10814886379358044*i + 0.42838450986103777*j + -0.23724260511559198*k]"
1303,"[0.1493039981690204, -0.025044090586763497, 0.9108018483145719], [0.8648282335701332 + -0.10823917731434493*i + 0.42895220812266893*j + -0.23739505062440436*k]"
1304,"[0.1500726441046275, -0.024953689238762126, 0.91105726785533], [0.8644933738810047 + -0.10832944044554908*i + 0.42951970669031025*j + -0.2375473856165579*k]"
1305,"[0.15327345798899528, -0.024969799386569853, 0.9139423854023879], [0.8631583264271752 + -0.10841944466616625*i + 0.4320840080904467*j + -0.23771061711714322*k]"
1306,"[0.15647427187336302, -0.024985909534377584, 0.9168275029494458], [0.8618160347110922 + -0.10850853895071895*i + 0.43464468312242527*j + -0.237871853574643*k]"
1307,"[0.15591258524761537, -0.024653137673233468, 0.9162100828765791], [0.8621187350166524 + -0.107918685124026*i + 0.4341786526141255*j + -0.2378943920074008*k]"
1308,"[0.15535089862186768, -0.02432036581208935, 0.9155926628037125], [0.8624208686968919 + -0.1073287603680549*i + 0.43371233674302334*j + -0.23791677408468156*k]"
